;artista;musica;letra;selecionado
381;Caetano Veloso;O Quereres;"Onde queres revólver, sou coqueiro
Onde queres dinheiro, sou paixão
Onde queres descanso, sou desejo
E onde sou só desejo, queres não
E onde não queres nada, nada falta
E onde voas bem alta, eu sou o chão
E onde pisas o chão, minha alma salta
E ganha liberdade na amplidão

Onde queres família, sou maluco
E onde queres romântico, burguês
Onde queres Leblon, sou Pernambuco
E onde queres eunuco, garanhão
Onde queres o sim e o não, talvez
E onde vês, eu não vislumbro razão
Onde o queres o lobo, eu sou o irmão
E onde queres cowboy, eu sou chinês

Ah! bruta flor do querer
Ah! bruta flor, bruta flor

Onde queres o ato, eu sou o espírito
E onde queres ternura, eu sou tesão
Onde queres o livre, decassílabo
E onde buscas o anjo, sou mulher
Onde queres prazer, sou o que dói
E onde queres tortura, mansidão
Onde queres um lar, revolução
E onde queres bandido, sou herói

Eu queria querer-te amar o amor
Construir-nos dulcíssima prisão
Encontrar a mais justa adequação
Tudo métrica e rima e nunca dor
Mas a vida é real e de viés
E vê só que cilada o amor me armou
Eu te quero (e não queres) como sou
Não te quero (e não queres) como és

Ah! bruta flor do querer
Ah! bruta flor, bruta flor

Onde queres comício, flipper-vídeo
E onde queres romance, rock'n roll
Onde queres a lua, eu sou o sol
Onde a pura natura, o inseticídio
Onde queres mistério, eu sou a luz
E onde queres um canto, o mundo inteiro
Onde queres quaresma, fevereiro
E onde queres coqueiro, eu sou obus

O quereres e o estares sempre a fim
Do que em mim é de mim tão desigual
Faz-me querer-te bem, querer-te mal
Bem a ti, mal ao quereres assim
Infinitivamente pessoal
E querendo querer-te sem ter fim
E, querendo-te, aprender o total
Do querer que há e do que não há em mim

© Editora Gapa
62527177 BRMCA8400163";1
382;Caetano Veloso;Sozinho;"Às vezes no silêncio da noite
Eu fico imaginando nós dois
Eu fico ali sonhando acordado
Juntando o antes, o agora e o depois

Por que você me deixa tão solto?
Por que você não cola em mim?
Tô me sentindo muito sozinho

Não sou nem quero ser o seu dono
É que um carinho às vezes cai bem
Eu tenho os meus desejos e planos secretos
Só abro pra você, mais ninguém

Por que você me esquece e some?
E se eu me interessar por alguém?
E se ela de repente me ganha?

Quando a gente gosta
É claro que a gente cuida
Fala que me ama
Só que é da boca pra fora

Ou você me engana
Ou não está madura


Onde está você agora?";1
383;Caetano Veloso;Nosso Estranho Amor;"Não quero sugar todo seu leite
Nem quero você enfeite do meu ser
Apenas te peço que respeite
O meu louco querer
Não importa com quem você se deite
Que você se deleite seja com quem for
Apenas te peço que aceite
O meu estranho amor

Ah! Mainha deixa o ciúme chegar
Deixa o ciúme passar e sigamos juntos
Ah! Neguinha deixa eu gostar de você
Prá lá do meu coração não me diga
Nunca não

Teu corpo combina com meu jeito
Nós dois fomos feitos muito pra nós dois
Não valem dramáticos efeitos
Mas o que está depois

Não vamos fuçar nossos defeitos
Cravar sobre o peito as unhas do rancor
Lutemos mas só pelo direito
Ao nosso estranho amor

Ah! Mainha deixa o ciúme chegar
Deixa o ciúme passar e sigamos juntos
Ah! Neguinha deixa eu gostar de você 
Pra lá di meu coração não me diga
Nunca não";1
384;Caetano Veloso;Tigresa;"Uma tigresa de unhas negras e íris cor de mel
Uma mulher, uma beleza que me aconteceu
Esfregando a pele de ouro marrom
Do seu corpo contra o meu
Me falou que o mal é bom e o bem cruel
Enquanto os pelos dessa deusa tremem ao vento ateu
Ela me conta, sem certeza, tudo que viveu
Que gostava de política em mil novecentos e sessenta e seis
E hoje dança no Frenetic Dancing Days
Ela me conta que era atriz e trabalhou no ""Hair""
Com alguns homens foi feliz, com outros foi mulher
Que tem muito ódio no coração, que tem dado muito amor
E espalhado muito prazer e muita dor
Mas ela ao mesmo tempo diz que tudo vai mudar
Porque ela vai ser o que quis, inventando um lugar
Onde a gente e a natureza feliz vivam sempre em comunhão
E a tigresa possa mais do que um leão
As garras da felina me marcaram o coração
Mas as besteiras de menina que ela disse não
E eu corri para o violão, num lamento
E a manhã nasceu azul
Como é bom poder tocar um instrumento";1
385;Caetano Veloso;O Leãozinho;"Gosto muito de te ver, Leãozinho
Caminhando sob o sol
Gosto muito de você, Leãozinho

Para desentristecer, Leãozinho
O meu coração tão só
Basta eu encontrar você no caminho

Um filhote de leão, raio da manhã
Arrastando o meu olhar como um ímã
O meu coração é o sol pai de toda a cor
Quando ele lhe doura a pele ao léu

Gosto de te ver ao sol, Leãozinho
De te ver entrar no mar
Tua pele, tua luz, tua juba

Gosto de ficar ao sol, Leãozinho
De molhar minha juba
De estar perto de você e entrar no mar";1
386;Caetano Veloso;Haiti;"Quando você for convidado pra subir no adro
Da fundação casa de Jorge Amado
Pra ver do alto a fila de soldados, quase todos pretos
Dando porrada na nuca de malandros pretos
De ladrões mulatos e outros quase brancos
Tratados como pretos
Só pra mostrar aos outros quase pretos
(E são quase todos pretos)
Como é que pretos, pobres e mulatos
E quase brancos quase pretos de tão pobres são tratados
E não importa se os olhos do mundo inteiro
Possam estar por um momento voltados para o largo
Onde os escravos eram castigados
E hoje um batuque, um batuque
Com a pureza de meninos uniformizados de escola secundária
Em dia de parada
E a grandeza épica de um povo em formação
Nos atrai, nos deslumbra e estimula
Não importa nada:
Nem o traço do sobrado
Nem a lente do fantástico,
Nem o disco de Paul Simon
Ninguém, ninguém é cidadão
Se você for ver a festa do pelô, e se você não for
Pense no Haiti, reze pelo...
O Haiti  é  aqui
O Haiti não é  aqui
E na TV se você vir um deputado em pânico mal dissimulado
Diante de qualquer, mas qualquer mesmo, qualquer, qualquer
Plano de educação que pareça fácil
Que pareça fácil e rápido
E vá representar uma ameaça de democratização
Do ensino de primeiro grau
E se esse mesmo deputado defender a adoção da pena capital
E o venerável cardeal disser que vê tanto espírito no feto
E nenhum no marginal
E se, ao furar o sinal, o velho sinal vermelho habitual
Notar um homem mijando na esquina da rua sobre um saco
Brilhante de lixo do Leblon
E ao ouvir o silêncio sorridente de São Paulo
Diante da chacina
111 presos indefesos, mas presos são quase todos pretos
Ou quase pretos, ou quase brancos quase pretos de tão pobres
E pobres são como podres e todos sabem como se tratam os pretos
E quando você for dar uma volta no Caribe
E quando for trepar sem camisinha
E apresentar sua participação inteligente no bloqueio a Cuba
Pense no Haiti, reze pelo
O Haiti  é  aqui
O Haiti não é  aqui";1
387;Caetano Veloso;Você Não Me Ensinou A Te Esquecer;"Não vejo mais você faz tanto tempo
Que vontade que eu sinto
De olhar em seus olhos, ganhar seus abraços
É verdade, eu não minto

E nesse desespero em que me vejo
Já cheguei a tal ponto
De me trocar diversas vezes por você
Só pra ver se te encontro

Você bem que podia perdoar
E só mais uma vez me aceitar
Prometo agora vou fazer por onde nunca mais perdê-la

Agora, que faço eu da vida sem você?
Você não me ensinou a te esquecer
Você só me ensinou a te querer
E te querendo eu vou tentando te encontrar
Vou me perdendo
Buscando em outros braços seus abraços
Perdido no vazio de outros passos
Do abismo em que você se retirou
E me atirou e me deixou aqui sozinho

Agora, que faço eu da vida sem você?
Você não me ensinou a te esquecer
Você só me ensinou a te querer
E te querendo eu vou tentando me encontrar

E nesse desespero em que me vejo
Já cheguei a tal ponto
De me trocar diversas vezes por você
Só pra ver se te encontro

Você bem que podia perdoar
E só mais uma vez me aceitar
Prometo agora vou fazer por onde nunca mais perdê-la

Agora, que faço eu da vida sem você?
Você não me ensinou a te esquecer
Você só me ensinou a te querer
E te querendo eu vou tentando te encontrar
Vou me perdendo
Buscando em outros braços seus abraços
Perdido no vazio de outros passos
Do abismo em que você se retirou
E me atirou e me deixou aqui sozinho

Agora, que faço eu da vida sem você?
Você não me ensinou a te esquecer
Você só me ensinou a te querer
E te querendo eu vou tentando te encontrar
Vou me perdendo
Buscando em outros braços seus abraços
Perdido no vazio de outros passos
Do abismo em que você se retirou
E me atirou e me deixou aqui sozinho

Agora, que faço eu da vida sem você?
Você não me ensinou a te esquecer
Você só me ensinou a te querer
E te querendo eu vou tentando me encontrar";1
388;Caetano Veloso;Força Estranha;"Eu vi um menino correndo
eu vi o tempo brincando ao redor
no caminho daquele menino,
eu pus os meus pés no riacho.
E acho que nunca os tirei.
O sol ainda brilha na estrada que eu nunca passei.

Eu vi a mulher preparando outra pessoa
O tempo parou pra eu olhar para aquela barriga.
A vida é amiga da arte
É a parte que o sol me ensinou.
O sol que atravessa essa estrada que nunca passou.

Por isso uma força me leva a cantar,
por isso essa força estranha no ar.
Por isso é que eu canto, não posso parar.
Por isso essa voz tamanha.

Eu vi muitos cabelos brancos na fonte do artista
o tempo não pára no entanto ele nunca envelhece.
Aquele que conhece o jogo, do fogo das coisas que são.
É o sol, é o tempo, é a estrada, é o pé e é o chão.

Eu vi muitos homens brigando, ouvi seus gritos,
Estive no fundo de cada vontade encoberta,
é a coisa mais certa de todas as coisas.
Não vale um caminho sob o sol.
É o sol sobre a estrada, é o sol sobre a estrada, é o sol.

Por isso uma força me leva a cantar,
por isso essa força estranha no ar.
Por isso é que eu canto, não posso parar.
Por isso essa voz tamanha.";1
389;Caetano Veloso;Luz do Sol;"Luz do sol,
Que a folha traga e traduz,
Em verde novo
Em folha, em graça, em vida, em força, em luz...

Céu azul que vem até onde os pés
Tocam na terra
E a terra inspira e exala seus azuis...

Reza, reza o rio,
Córrego pro rio, o rio pro mar
Reza a correnteza, roça a beira, doura a areia

Marcha o homem sobre o chão
Leva no coração uma ferida acesa
Dono do sim e do não
Diante da visão da infinita beleza

Finda por ferir com a mão essa delicadeza
A coisa mais querida
A glória da vida...

Luz do sol,
Que a folha traga e traduz,
Em verde novo
Em folha, em graça, em vida, em força, em luz...

Reza, reza o rio,
Córrego pro rio, o rio pro mar
Reza a correnteza, roça a beira, doura a areia

Marcha o homem sobre o chão
Leva no coração uma ferida acesa
Dono do sim e do não
Diante da visão da infinita beleza

Finda por ferir com a mão essa delicadeza
A coisa mais querida
A glória da vida...

Luz do sol,
Que a folha traga e traduz,
Em verde novo
Em folha, em graça, em vida, em força, em luz...";1
390;Caetano Veloso;Sonhos;"Tudo era apenas uma brincadeira
E foi crescendo, crescendo, me absorvendo
E de repente eu me vi assim 
Completamente seu

Vi a minha força amarrada no seu passo
Vi que sem você não há caminho, eu não me acho
Vi um grande amor gritar dentro de mim 
Como eu sonhei um dia

Quando o meu mundo era mais mundo
E todo mundo admitia
Uma mudança muito estranha
Mais pureza, mais carinho, mais calma, mais alegria
No meu jeito de me dar

Quando a canção se fez mais clara e mais sentida
Quando a poesia realmente fez folia em minha vida
Você veio me falar dessa paixão inesperada
Por outra pessoa

Mas não tem revolta, não
Eu só quero que você se encontre
Ter saudade até que é bom
É melhor que caminhar vazio
A esperança é um dom
Que eu tenho em mim, 
Eu tenho sim
Não tem desespero não
Você me ensinou milhões de coisas
Tenho um sonho em minhas mãos 
Amanhã será um novo dia
Certamente eu vou ser mais feliz

Quando o meu mundo era mais mundo
E todo mundo admitia
Uma mudança muito estranha
Mais pureza, mais carinho, mais calma, mais alegria
No meu jeito de me dar

Quando a canção se fez mais clara e mais sentida
Quando a poesia realmente fez folia em minha vida
Você veio me falar dessa paixão inesperada
Por outra pessoa

Mas não tem revolta não
Só quero que você se encontre
Ter saudade até que é bom
É melhor que caminhar vazio
A esperança é um dom
Que eu tenho em mim, 
Eu tenho sim
Não tem desespero não
Você me ensinou milhões de coisas
Tenho um sonho em minhas mãos 
Amanhã será um novo dia
Certamente eu vou ser mais feliz";1
391;Caetano Veloso;Língua;"Gosto de sentir a minha língua roçar
A língua de Luís de Camões
Gosto de ser e de estar
E quero me dedicar
A criar confusões de prosódia
E um profusão de paródias
Que encurtem dores
E furtem cores como camaleões
Gosto do Pessoa na pessoa
Da rosa no Rosa
E sei que a poesia está para a prosa
Assim como o amor está para a amizade
E quem há de negar que esta lhe é superior
E quem há de negar que esta lhe é superior
E deixa os portugais morrerem à míngua
Minha pátria é minha língua
Fala Mangueira
Fala!
Flor do Lácio Sambódromo
Lusamérica latim em pó
O que quer
o que pode
Esta língua
(3X)


Vamos atentar para a sintaxe paulista
E o falso inglês relax dos surfistas
Sejamos imperialistas
Cadê? Sejamos imperialistas
Vamos na velô da dicção choo de Carmem Miranda
E que o Chico Buarque de Hollanda nos resgate
E Xeque-mate, explique-nos Luanda
Ouçamos com atenção os deles e os delas da TV Globo
Sejamos o lobo do lobo do homem
Sejamos o lobo do lobo do homem
Adoro nomes
Nomes em ã
De coisa como rã e ímã...
Nomes de nomes como Scarlet Moon Chevalier
Glauco Mattoso e Arrigo Barnabé, Maria da Fé
Arrigo Barnabé

Incrível
É melhor fazer uma canção
Está provado que só é possível filosofar em alemão
Se você tem uma idéia incrível
É melhor fazer uma canção
Está provado que só é possível
Filosofar em alemão
Blitz quer dizer corisco
Hollywood quer dizer Azevedo
E o recôncavo, e o recôncavo, e o recôncavo
Meu medo!

A língua é minha Pátria
eu não tenho Pátria: tenho mátria
Eu quero frátria

Poesia concreta e prosa caótica
Ótica futura
Samba-rap, chic-left com banana
Será que ele está no Pão de Açúcar
Tá craude brô, você e tu lhe amo
Qué que'u faço, nego?
Bote ligeiro
arigatô,arigatô
Nós canto falamos como quem inveja negros
Que sofrem horrores no Gueto do Harlem
Livros, discos, vídeos à mancheia
E deixa que digam, que pensem,que falem.";1
392;Caetano Veloso;Felicidade;"Felicidade foi-se embora
E a saudade no meu peito ainda mora
E é por isso que eu gosto lá de fora
Porque eu sei que a falsidade não vigora

A minha casa fica lá detrás do mundo
Onde eu vou num segundo quando começo a cantar
O pensamento parece uma coisa à toa
mas como é que a gente voa quando começa a pensar

Felicidade foi-se embora
E a saudade no meu peito ainda mora
E é por isso que eu gosto lá de fora
Porque eu sei que a falsidade não vigora

Na minha casa tem um cavalo tordilho
que é irmão do que é filho daquele que o Juca tem
E quando pego o meu cavalo e o encilho
Sou pior que limpa trilho e corro na frente do trem.";1
394;Caetano Veloso;Sampa;"Alguma coisa acontece no meu coração
Que só quando cruzo a Ipiranga e Av. São João
É que quando eu cheguei por aqui eu nada entendi
Da dura poesia concreta de tuas esquinas
Da deselegância discreta de tuas meninas
Ainda não havia para mim Rita Lee
A tua mais completa tradução
Alguma coisa acontece no meu coração
Que só quando cruza a Ipiranga e avenida São João

Quando eu te encarei frente a frente e não vi o meu rosto
Chamei de mau gosto o que vi, de mau gosto, mau gosto
É que Narciso acha feio o que não é espelho
E à mente apavora o que ainda não é mesmo velho
Nada do que não era antes quando não somos mutantes
E foste um difícil começo
Afasto o que não conheço
E quem vende outro sonho feliz de cidade
Aprende depressa a chamar-te de realidade
Porque és o avesso do avesso do avesso do avesso

Do povo oprimido nas filas, nas vilas, favelas
Da força da grana que ergue e destrói coisas belas
Da feia fumaça que sobe, apagando as estrelas
Eu vejo surgir teus poetas de campos, espaços
Tuas oficinas de florestas, teus deuses da chuva
Pan-Américas de Áfricas utópicas, túmulo do samba
Mas possível novo quilombo de Zumbi
E os Novos Baianos passeiam na tua garoa
E novos baianos te podem curtir numa boa";1
